PooledFundId,PooledFundName,ChfId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectTitle,ProjectDuration,Budget,EnvironmentMarker,GenderMarker,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode,AdminLocation1TypeName,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude,AdminLevel1PCode,AdminLevel1Percentage
64,Yemen,80,YEM-13/X/3420/ER/MS-SR/INGO/80,DMA-ERF-O483-0483/96,,2013,1,Reserve,Search for Common Ground,International NGO,Foots’ Journey “Enhancing migrants’ protection and integration through radio drama” ,9,249734,,,10/31/2013 12:00:00 AM,7/28/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,62287.8080,,,0,0,,0.00000
64,Yemen,86,YEM-13/X/3420/ER/SNS/NGO/86,DMA-ERF-O483-0483/97,,2013,1,Reserve,Society for Humanitarian Solidarity,National NGO,"Emergency support for providing safe water for Floods affected population in of Al arqa city, Al Husun, Al Muhaiseer, Lahjan, nomads around the areas, Shabwa governorates ",3,120461.67,,,10/13/2013 12:00:00 AM,1/11/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,65009.1200,,,0,0,,0.00000
64,Yemen,89,YEM-13/X/3420/ER/L/UN/89,DMA-ERF-O483-0483/98,,2013,1,Reserve,World Food Programme,UN Agency,Air Passenger Service through Logistics Cluster Coordination in Support to Humanitarian Response in Yemen,6,488300,,,10/22/2013 12:00:00 AM,4/30/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,75894.3680,,,0,0,,0.00000
64,Yemen,92,YEM-13/X/3420/ER/H/INGO/92,DMA-ERF-O483-DMA-ERF-0483-0483/99,,2013,1,Reserve,ADRA YEMEN,International NGO,Al Jawf Health Nutrition Hygiene and Assistance (AHNHA),6,315564.4,,,10/22/2013 12:00:00 AM,4/15/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,1814.2080,,,0,0,,0.00000
64,Yemen,103,YEM-13/X/3420/ER/P/INGO/103,DMA-ERF-O483-0483/100,,2013,1,Reserve,INTERSOS,International NGO,Protection of Refugees and Asylum Seekers,,41628.35,,,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,Project Closure,20,,Project Closure,16,35981.7920,,,0,0,,0.00000
64,Yemen,114,YEM-13/X/3420/ER/H/NGO/114,DMA-ERF-O483-0483/101,,2013,1,Reserve,CSSW,National NGO,"Emergency support to basic health services integration for IDPs and host community population in Harad and Mustaba districts, Hajja Governorate",6,286741.81,,,11/24/2013 12:00:00 AM,5/5/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,20561.0240,,,0,0,,0.00000
64,Yemen,123,YEM-13/X/3420/ER/H/UN/123,DMA-ERF-O483-0483/102,,2013,1,Reserve,World Health Organization,UN Agency,Reduction of child mortality through a national polio campaign in target governorates.,3,499875.11,,,11/10/2013 12:00:00 AM,2/10/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,76196.7360,,,0,0,,0.00000
64,Yemen,138,YEM-13/X/3420/ER/FS/INGO/138,DMA-ERF-O483-0483/103,,2013,1,Reserve,Vision Hope Internation,International NGO,Humanitarian Aid Mukalla Refugees,4,485003,,,12/29/2013 12:00:00 AM,4/30/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,73173.0560,,,0,0,,0.00000
64,Yemen,144,YEM-13/X/3420/ER/CSS/UN/144,DMA-ERF-O483-0483/106,,2013,1,Reserve,United Nations Development Programme,UN Agency,Capacity Strengthening of Governorate Based National NGOs,5,457596.2,,,12/29/2013 12:00:00 AM,5/28/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,70149.3760,,,0,0,,0.00000
64,Yemen,148,YEM-13/X/3420/ER/H/NGO/148,DMA-ERF-O483-0483/104,,2013,1,Reserve,Al-Amal Community for Social Welfare,National NGO,"Lifesaving health care and increased access to water for local communities, returnees and IDPs in the areas of Al-Mashnag (Shada district), Duiab (Haydan district) and Al Shat (Sahar district) in Sada’a Governorate.",,99854,,,1/1/0001 12:00:00 AM,5/25/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,5140.2560,,,0,0,,0.00000
64,Yemen,149,YEM-13/X/3420/ER/S-NFI/NGO/149,DMA-ERF-O483-0483/105,,2013,1,Reserve,Sama Al Yemen Foundation,National NGO,Rent Support for IDPs in Amran governorate,7,231281,,,12/29/2013 12:00:00 AM,7/31/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,60473.6000,,,0,0,,0.00000
64,Yemen,157,YEM-13/X/3420/ER/N/INGO/157,DMA-ERF-O483-0483/108,,2013,1,Reserve,ISLAMIC RELIEF,International NGO,"Emergency Nutrition Response for Acutely Malnourished Children in Hydan and Saqayn districts of Saada Governorate, Yemen",6,388875.02,,,1/29/2014 12:00:00 AM,6/30/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,36888.8960,,,0,0,,0.00000
64,Yemen,158,YEM-13/X/3420/ER/H/NGO/158,DMA-ERF-O483-0483/109,,2013,1,Reserve,National Foundation for Development and Human Rights,National NGO,"Emergency response to the urgent medical needs to the conflict affected people in Al Ashah and Al Gaflah district, Amran governorate",3,228056.59,,,12/29/2013 12:00:00 AM,3/31/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,47471.7760,,,0,0,,0.00000
64,Yemen,159,YEM-13/X/3420/ER/SNS/INGO/159,DMA-ERF-O483-0483/107,,2013,1,Reserve,PROGRESSIO,International NGO,Improved WASHconditions to un registered IDPs outside the designated camps and host communities in Haradh directorate Hajja Governorate.,6,344636.21,,,12/29/2013 12:00:00 AM,6/30/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,58054.6560,,,0,0,,0.00000
64,Yemen,176,YEM-14/X/3420/ER/CSS/INGO/176,DMA-ERF-O483-0483/110,,2014,1,Reserve,Agency for Technical Cooperation and Development,International NGO,Establishment of a Common Needs Assessment Platform to enhance humanitarian planning and cooperation in Yemen,6,28872.58,,,2/3/2014 12:00:00 AM,7/20/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,3326.0480,,,0,0,,0.00000
64,Yemen,198,YEM-14/X/3420/ER/H/INGO/198,DMA-ERF-O483-0483/111,,2014,1,Reserve,Humanitarian Aid & Development,International NGO,"Rehabilitation of Health Units, Provision of essential equipment & Medicine, Capacity building of Community Health Workers & Increase Community awareness on personal hygiene, Sanitation and use of Clean Water",6,411852.5,,,2/24/2014 12:00:00 AM,8/10/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,33260.4800,,,0,0,,0.00000
64,Yemen,208,YEM-14/X/3420/ER/H/INGO/208,DMA-ERF-O483-04863/112,,2014,1,Reserve,Humanitarian Aid & Development,International NGO,"Primary health services, provision of essential medicines through existing health units/centres and WASH basic services, supporting IDPs through distribution and provisions of Non-Food Items (NFIs).",7,485299.08,,,2/24/2014 12:00:00 AM,9/30/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,33260.4800,,,0,0,,0.00000
64,Yemen,211,YEM-14/X/3420/ER/WASH/INGO/211,DMA-ERF-O483-0483/113,,2014,1,Reserve,PROGRESSIO,International NGO,"Improved access to WASH services for marginalized Al-Akdam communities in Eastern and Western Al-Baida districts, Al-Hali sub district of Al Hudaydah Governorate",6,229732.17,,,2/27/2014 12:00:00 AM,8/31/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,58054.6560,,,0,0,,0.00000
64,Yemen,214,YEM-14/X/3420/ER/P/INGO/214,DMA-ERF-O483-0483/114,,2014,1,Reserve,INTERSOS,International NGO,Enhancing essential and community-based protection for returnees and war-affected communities in Jaar area,9,402772.45,,,3/18/2014 12:00:00 AM,12/15/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,35981.7920,,,0,0,,0.00000
64,Yemen,216,YEM-14/X/3420/ER/S-NFI/NGO/216,DMA-ERF-O483-0483/115,,2014,1,Reserve,CSSW,National NGO,"Emergency support and access humanitarian assistance (NFIs) for IDPs & host community   in the targeted districts (Harad, Mustaba, Abs, and Midi) in Hajjah governorate (in accessible areas)”, ",3,359194,,,2/28/2014 12:00:00 AM,5/31/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,20561.0240,,,0,0,,0.00000
64,Yemen,224,YEM-14/X/3420/ER/H/NGO/224,DMA-ERF-O483-0483/117,,2014,1,Reserve,Interaction in Development Foundation,National NGO,Support to Essential Health Care for Urban Refugees in Sana’a,3,194718.6,,,3/17/2014 12:00:00 AM,6/20/2014 12:00:00 AM,Refund From IP/Agency,21,,Project Closure,16,34469.9520,,,0,0,,0.00000
64,Yemen,225,YEM-14/X/3420/ER/H/NGO/225,DMA-ERF-O483-0483/116,,2014,1,Reserve,Yemen Family Care Association YFCA,National NGO,"Providing Emergency reproductive health services & life saving health services to crises affected population 'particularly women, girls and children” in Hajjah and Amran governorates.",6,272240.9,,,3/25/2014 12:00:00 AM,9/25/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,77708.5760,,,0,0,,0.00000
64,Yemen,235,YEM-14/X/3420/ER/WASH/NGO/235,DMA-ERF-O483-0483/118,,2014,1,Reserve,Nahda Makers Organization,National NGO,Emergency support for providing safe water and Hygiene promotion to Returnees and conflict affected people in Zongobar and Ahwar,4,120000.5,,,3/17/2014 12:00:00 AM,7/20/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,47169.4080,,,0,0,,0.00000
64,Yemen,238,YEM-14/X/3420/ER/N/UN/238,DMA-ERF-O483-0483/119,,2014,1,Reserve,World Health Organization,UN Agency,Nutrition surveillance and early warning system,6,423912.4,,,3/17/2014 12:00:00 AM,8/20/2014 12:00:00 AM,Refund From IP/Agency,21,,Project Closure,16,76196.7360,,,0,0,,0.00000
64,Yemen,247,YEM-14/X/3420/ER/N/INGO/247,DMA-ERF-O483-0483/120,,2014,1,Reserve,Humanitarian Aid & Development,International NGO,"Improve nutrition status and reduce mortality rate among U5 children, Pregnant and lactating women in the two Governorates of Aden and Abyan in Yemen.",6,403549.9,,,3/27/2014 12:00:00 AM,9/30/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,33260.4800,,,0,0,,0.00000
64,Yemen,248,YEM-14/X/3420/ER/WASH/INGO/248,DMA-ERF-O483-0483/121,,2014,1,Reserve,Oxfam GB,International NGO,WASH Emergency Response in Abyan governorate,6,286965,,,3/28/2014 12:00:00 AM,10/24/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,50495.4560,,,0,0,,0.00000
64,Yemen,262,YEM-14/X/3420/ER/N/NGO/262,DMA-ERF-O483-0483/122,,2014,1,Reserve,CSSW,National NGO,"Community-based interventions to address malnutrition among U5 children and PLW in Hodeida, Taiz and Mahweet",9,500000,,,4/13/2014 12:00:00 AM,1/15/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,20561.0240,,,0,0,,0.00000
64,Yemen,301,YEM-14/X/3420/ER/E/INGO/301,DMA-ERF-O483-0483/123,,2014,1,Reserve,Save the Children International,International NGO,Sa’ada Emergency: School Rehabilitation,8,470573,,,6/19/2014 12:00:00 AM,2/10/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,61380.7040,,,0,0,,0.00000
64,Yemen,306,YEM-14/X/3420/ER/S-NFI/INGO/306,DMA-ERF-O483-483/124,,2014,1,Reserve,Norwegian Refugee Council,International NGO,Improved living conditions for IDPs and vulnerable host communities,6,492835,,,6/22/2014 12:00:00 AM,12/19/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,49285.9840,,,0,0,,0.00000
64,Yemen,307,YEM-14/X/3420/ER/S-NFI/NGO/307,DMA-ERF-O483-0483/125,,2014,1,Reserve,Yemen Family Care Association YFCA,National NGO,IMMEDIATE SHELTER ASSISTANCE TO STRANDED IDPs IN AL MAZRAK CAMPS,4,498759.1,,,6/22/2014 12:00:00 AM,10/31/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,77708.5760,,,0,0,,0.00000
64,Yemen,309,YEM-14/X/3420/ER/H/INGO/309,DMA-ERF-O483-0483/126,,2014,1,Reserve,Relief International UK,International NGO,Providing Emergency Support to Internally Displaced People (IDPs) from Dammaj in Sana'a,4,274073,,,7/6/2014 12:00:00 AM,11/15/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,58961.7600,,,0,0,,0.00000
64,Yemen,314,YEM-14/X/3420/ER/WASH/INGO/314,DMA-ERF-O483-0483/127,,2014,1,Reserve,Danish Refugee Council,International NGO,Emergency WASH provision for conflict-affected communities in Abyan Governorate,6,167155.4,,,6/26/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,22072.8640,,,0,0,,0.00000
64,Yemen,316,YEM-14/X/3420/ER/P/NGO/316,DMA-ERF-O483-0483/128,,2014,1,Reserve,Raqeep Organization for Human Rights,National NGO,Enhancing the local protection networks through building capacities and improve access to information,4,124515.9,,,7/6/2014 12:00:00 AM,11/15/2014 12:00:00 AM,External Audit By ASB,18,,Project Closure,16,58659.3920,,,0,0,,0.00000
64,Yemen,325,YEM-14/X/3420/ER/L/UN/325,DMA-ERF-O483-0483/129,,2014,1,Reserve,World Food Programme,UN Agency,Air Passenger Service through Logistics Cluster Coordination in Support to Humanitarian Response in Yemen,6,493805,,,6/29/2014 12:00:00 AM,12/31/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,75894.3680,,,0,0,,0.00000
64,Yemen,329,YEM-14/X/3420/ER/P/NGO/329,DMA-ERF-O483-0483/130,,2014,1,Reserve,Society for Humanitarian Solidarity,National NGO,"Protection of the rights of peoples, especially women and children by monitoring, information sharing and reporting of human rights violations in Al Dhale, Jahaf ,Al Azareeq Alhusien , Alshoaeeb and Qa'atabah districts  through trained CBOs and CBPN",3,65275.35,,,7/16/2014 12:00:00 AM,10/25/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,65009.1200,,,0,0,,0.00000
64,Yemen,330,YEM-14/X/3420/ER/P/INGO/330,DMA-ERF-O483-0483/131,,2014,1,Reserve,Danish Refugee Council,International NGO,Emergency protection for IDPs and conflict-affected communities in Al-Dhale’e Governorate,6,147838.69,,,7/1/2014 12:00:00 AM,1/15/2015 12:00:00 AM,External Audit By ASB,18,,Project Closure,16,22072.8640,,,0,0,,0.00000
64,Yemen,331,YEM-14/X/3420/ER/S-NFI/INGO/331,DMA-ERF-O483-0483/132,,2014,1,Reserve,CARE International Yemen,International NGO,Providing lifesaving support to conflict affected Syrians in Yemen,6,406092.85,,,8/6/2014 12:00:00 AM,1/31/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,13606.5600,,,0,0,,0.00000
64,Yemen,332,YEM-14/X/3420/ER/S-NFI/UN/332,DMA-ERF-O483-0483/133,,2014,1,Reserve,International Organization for Migration,UN Agency,"Emergency shelter/NFI assistance for vulnerable IDP, returnee and conflict affected women, men and children in Abyan and Shabwa",3,498919.58,,,7/16/2014 12:00:00 AM,10/31/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,35074.6880,,,0,0,,0.00000
64,Yemen,339,YEM-14/X/3420/ER/WASH/UN/339,DMA-ERF-O483-0483/134,,2014,1,Reserve,International Organization for Migration,UN Agency,"Emergency WASH assistance for IDP, returnee and conflict affected women, men and children in Abyan and Shabwa",3,292484.67,,,8/17/2014 12:00:00 AM,11/15/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,35074.6880,,,0,0,,0.00000
64,Yemen,340,YEM-14/X/3420/ER/S-NFI/NGO/340,DMA-ERF-O483-0483/135,,2014,1,Reserve,Yemen Family Care Association YFCA,National NGO,Urgent provision of essential lifesaving NFIs and mobile clinic support to IDPs in conflict affected areas of Amran,4,497935.2,,,8/25/2014 12:00:00 AM,11/30/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,77708.5760,,,0,0,,0.00000
64,Yemen,341,YEM-14/X/3420/ER/S-NFI/NGO/341,DMA-ERF-O483-0483/136,,2014,1,Reserve,Society for Humanitarian Solidarity,National NGO,Provision of life-saving assistance (NFIs) to conflict affected population in Shabwah,3,499967.67,,,8/21/2014 12:00:00 AM,10/30/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,65009.1200,,,0,0,,0.00000
64,Yemen,347,YEM-14/X/3420/ER/H/UN/347,DMA-ERF-O483-0483/137,,2014,1,Reserve,World Health Organization,UN Agency,"Rehabilitation and equipment of target health facilities in priority areas in Hajjah, Sana’a, and Al-Hodeida governorates, to ensure service availability and readiness to vulnerable populations ",6,399998.1,,,8/6/2014 12:00:00 AM,2/15/2015 12:00:00 AM,Refund From IP/Agency,21,,Project Closure,16,76196.7360,,,0,0,,0.00000
64,Yemen,348,YEM-14/X/3420/ER/FS/INGO/348,DMA-ERF-O483-0483/139,,2014,1,Reserve,Norwegian Refugee Council,International NGO,Protection of IDPs and conflict affected communities in Hajjah Governorate through enhancement of their food security and livelihood situation.,6,200001.08,,,8/28/2014 12:00:00 AM,1/30/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,49285.9840,,,0,0,,0.00000
64,Yemen,349,YEM-14/X/3420/ER/FS/NGO/349,DMA-ERF-O483-0483/140,,2014,1,Reserve,Yemen Family Care Association YFCA,National NGO,Immediate provision of lifesaving Food Voucher to Improve Households availability access to food for most affected people in Taiz and IBB,3,249935.95,,,8/27/2014 12:00:00 AM,11/1/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,77708.5760,,,0,0,,0.00000
64,Yemen,353,YEM-14/X/3420/ER/SNS/UN/353,DMA-ERF-O483-0483/138,,2014,1,Reserve,United Nations Development Programme,UN Agency,Emergency Assistance to Victims of Conflict in Northern & Central Yemen.,9,348525.75,,,8/6/2014 12:00:00 AM,5/15/2015 12:00:00 AM,Project Closure,20,,Project Closure,16,70149.3760,,,0,0,,0.00000
64,Yemen,364,YEM-14/X/3420/ER/N/NGO/364,DMA-ERF-O483-0483/141,,2014,1,Reserve,CSSW,National NGO,Community-based interventions to address malnutrition among U5 children and PLW  in Taiz  Governorate,6,309645.98,,,9/8/2014 12:00:00 AM,2/15/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,20561.0240,,,0,0,,0.00000
64,Yemen,366,YEM-14/X/3420/ER/FS/INGO/366,DMA-ERF-O483-0483/142,,2014,1,Reserve,Agency for Technical Cooperation and Development,International NGO,Lifesaving Cash for Assets and conditional cash transfer distributions in Ad Dhalee,6,350121.18,,,10/14/2014 12:00:00 AM,3/24/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,3326.0480,,,0,0,,0.00000
64,Yemen,367,YEM-14/X/3420/ER/S-NFI/NGO/367,DMA-ERF-O483-0483/143,,2014,1,Reserve,CSSW,National NGO,Emergency support and access to humanitarian shelter (NFIs distribution to the most vulnerable IDPs families )in Hajjah governorate ,4,348283.96,,,8/6/2014 12:00:00 AM,12/15/2014 12:00:00 AM,Project Closed,22,,Project Closure,16,20561.0240,,,0,0,,0.00000
64,Yemen,368,YEM-14/X/3420/ER/N/UN/368,DMA-ERF-O483-0483/144,,2014,1,Reserve,United Nations Children's Fund,UN Agency,Scaling up the integrated management of severe acute under nutrition among under 5 girls and boys in the most vulnerable communities in Taiz,6,400000.24,,,8/6/2014 12:00:00 AM,2/15/2015 12:00:00 AM,Refund From IP/Agency,21,,Project Closure,16,69544.6400,,,0,0,,0.00000
64,Yemen,384,YEM-14/X/3420/ER/P/INGO/384,DMA-ERF-O483-0483/145,,2014,1,Reserve,Danish Refugee Council,International NGO,"To provide children with medical support, protection and improved response services to GBV through the provision of a minimum service package and related services",9,447505.03,,,8/25/2014 12:00:00 AM,5/31/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,22072.8640,,,0,0,,0.00000
64,Yemen,390,YEM-14/X/3420/ER/P/UN/390,DMA-ERF-O483-0483/146,,2014,1,Reserve,United Nations Office of the High Commissioner for Human Rights,UN Agency,Enhancing responses to human rights violations in conflict-affected areas in Yemen,9,199424.46,,,8/25/2014 12:00:00 AM,5/31/2015 12:00:00 AM,Refund From IP/Agency,21,,Project Closure,16,49890.7200,,,0,0,,0.00000
64,Yemen,395,YEM-14/X/3420/ER/S-NFI/INGO/395,DMA-ERF-O483-0483/147,,2014,1,Reserve,ADRA YEMEN,International NGO,Al Ghayl Emergency Response,13,214000,,,8/17/2014 12:00:00 AM,8/30/2014 12:00:00 AM,Project Closure,20,,Project Closure,16,1814.2080,,,0,0,,0.00000
64,Yemen,399,YEM-14/X/3420/ER/P/NGO/399,DMA-ERF-O483-0483/149,,2014,1,Reserve,Democracy School,National NGO,Prevention of Child Recruitment in High Priority Recruitment Hotspots in Yemen,9,265574,,,9/18/2014 12:00:00 AM,6/1/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,22677.6000,,,0,0,,0.00000
64,Yemen,401,YEM-14/X/3420/ER/FS/UN/401,DMA-ERF-O483-0483/148,,2014,1,Reserve,World Food Programme,UN Agency,Stranded Migrants cooked meals distribution,,268140.5,,,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,Project Closure,20,,Project Closure,16,75894.3680,,,0,0,,0.00000
64,Yemen,404,YEM-14/X/3420/ER/H/UN/404,DMA-ERF-O483-0483/150,,2014,1,Reserve,World Health Organization,UN Agency,"Provision of essential equipment for Amran General Hospital, Amran governorate to ensure that returnees and vulnerable populations have access to essential healthcare services",,499921.12,,,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,Refund From IP/Agency,21,,Project Closure,16,76196.7360,,,0,0,,0.00000
64,Yemen,405,YEM-14/X/3420/ER/H/NGO/405,DMA-ERF-O483-0483/151,,2014,1,Reserve,National Foundation for Development and Human Rights,National NGO,Amran Emergency Health Services 2014,6,299826.31,,,10/14/2014 12:00:00 AM,4/8/2015 12:00:00 AM,Project Closure,20,,Project Closure,16,47471.7760,,,0,0,,0.00000
64,Yemen,418,YEM-14/X/3420/ER/H/INGO/418,DMA-ERF-O483-152,,2014,1,Reserve,ADRA YEMEN,International NGO,Al Jawf Emergency Health Care and Nutrition (JEHAN),6,300541.27,,,9/11/2014 12:00:00 AM,3/15/2015 12:00:00 AM,Project Closed,22,,Project Closure,16,1814.2080,,,0,0,,0.00000
64,Yemen,422,YEM-14/X/3420/ER/P/INGO/422,DMA-ERF-O483-153,,2014,1,Reserve,Danish Refugee Council,International NGO,Provision of emergency protection to Amran returnees and strengthening the coping mechanism for vulnerable families in Amran,6,326788.7,,,9/18/2014 12:00:00 AM,3/22/2015 12:00:00 AM,Project Closure,20,,Project Closure,16,22072.8640,,,0,0,,0.00000
64,Yemen,439,YEM-14/X/3420/ER/P/NGO/439,DMA-ERF-O483-0483/155,,2014,1,Reserve,Raqeep Organization for Human Rights,National NGO,"Monitor, Report and Respond to grave child right violations in highly affected districts in Amran",5,175512.1,,,10/22/2014 12:00:00 AM,3/20/2015 12:00:00 AM,External Audit By ASB,18,,Project Closure,16,58659.3920,,,0,0,,0.00000
64,Yemen,440,YEM-14/X/3420/ER/P/UN/440,DMA-ERF-O483-0483/154,,2014,1,Reserve,United Nations Children's Fund,UN Agency,Displaced and conflict-affected children/community are provided with resilience enhancing psychosocial support services and sustainable child protection mechanisms are created/strengthened to ensure readiness for future response,4,239551.6,,,10/30/2014 12:00:00 AM,3/1/2015 12:00:00 AM,Project Closure,20,,Project Closure,16,69544.6400,,,0,0,,0.00000
